Concessao,Nome,Subestacao_A,Subestacao_B,Hora,Valor_A,Valor_B
LTC,LT 230KV ANA/COR2 C1,SE ANA,SE COR2,2022-01-08 21:00:00,24.4005,-24.7033
LTC,LT 230KV ANA/COR2 C1,SE ANA,SE COR2,2022-01-08 22:00:00,25.4106,-25.6747
LTC,LT 230KV ANA/COR2 C1,SE ANA,SE COR2,2022-01-08 23:00:00,25.5283,-25.8771
LTC,LT 230KV ANA/COR2 C1,SE ANA,SE COR2,2022-01-09 00:00:00,26.2908,-26.6716
LTC,LT 230KV ANA/COR2 C1,SE ANA,SE COR2,2022-01-09 01:00:00,25.8998,-26.25
LTC,LT 230KV ANA/COR2 C1,SE ANA,SE COR2,2022-01-09 02:00:00,25.1396,-25.0799
LTC,LT 230KV ANA/COR2 C1,SE ANA,SE COR2,2022-01-09 03:00:00,24.063,-24.444
LTC,LT 230KV ANA/COR2 C1,SE ANA,SE COR2,2022-01-09 04:00:00,23.2025,-23.5318
LTC,LT 230KV ANA/COR2 C1,SE ANA,SE COR2,2022-01-09 05:00:00,22.9096,-23.2801
LTC,LT 230KV ANA/COR2 C1,SE ANA,SE COR2,2022-01-09 06:00:00,22.3398,-22.8736
LTC,LT 230KV ANA/COR2 C1,SE ANA,SE COR2,2022-01-09 07:00:00,20.8031,-21.206
LTC,LT 230KV ANA/COR2 C1,SE ANA,SE COR2,2022-01-09 08:00:00,18.1007,-18.5879
LTC,LT 230KV ANA/COR2 C1,SE ANA,SE COR2,2022-01-09 09:00:00,16.143,-16.5939
LTC,LT 230KV ANA/COR2 C1,SE ANA,SE COR2,2022-01-09 10:00:00,18.4937,-18.9429
LTC,LT 230KV ANA/COR2 C1,SE ANA,SE COR2,2022-01-09 11:00:00,17.7797,-18.2706
LTC,LT 230KV ANA/COR2 C1,SE ANA,SE COR2,2022-01-09 12:00:00,17.7566,-18.0492
LTC,LT 230KV ANA/COR2 C1,SE ANA,SE COR2,2022-01-09 13:00:00,17.7534,-18.2837
LTC,LT 230KV ANA/COR2 C1,SE ANA,SE COR2,2022-01-09 14:00:00,19.9367,-20.2909
LTC,LT 230KV ANA/COR2 C1,SE ANA,SE COR2,2022-01-09 15:00:00,20.2286,-20.5342
LTC,LT 230KV ANA/COR2 C1,SE ANA,SE COR2,2022-01-09 16:00:00,20.7424,-21.2131
LTC,LT 230KV ANA/COR2 C1,SE ANA,SE COR2,2022-01-09 17:00:00,20.003,-20.3485
LTC,LT 230KV ANA/COR2 C1,SE ANA,SE COR2,2022-01-09 18:00:00,20.5331,-20.7598
LTC,LT 230KV ANA/COR2 C1,SE ANA,SE COR2,2022-01-09 19:00:00,21.6127,-22.0398
LTC,LT 230KV ANA/COR2 C1,SE ANA,SE COR2,2022-01-09 20:00:00,22.885,-23.1813
LTC,LT 230KV ANA/COR2 C2,SE ANA,SE COR2,2022-01-07 21:00:00,19.5372,-19.9912
LTC,LT 230KV ANA/COR2 C2,SE ANA,SE COR2,2022-01-07 22:00:00,22.2659,-22.7561
LTC,LT 230KV ANA/COR2 C2,SE ANA,SE COR2,2022-01-07 23:00:00,25.4448,-25.6874
LTC,LT 230KV ANA/COR2 C2,SE ANA,SE COR2,2022-01-08 00:00:00,24.3189,-24.5903
LTC,LT 230KV ANA/COR2 C2,SE ANA,SE COR2,2022-01-08 01:00:00,25.7197,-26.1789
LTC,LT 230KV ANA/COR2 C2,SE ANA,SE COR2,2022-01-08 02:00:00,24.0862,-24.509
LTC,LT 230KV ANA/COR2 C2,SE ANA,SE COR2,2022-01-08 03:00:00,20.7052,-21.0751
LTC,LT 230KV ANA/COR2 C2,SE ANA,SE COR2,2022-01-08 04:00:00,23.0839,-23.5218
LTC,LT 230KV ANA/COR2 C2,SE ANA,SE COR2,2022-01-08 05:00:00,22.1387,-22.8884
LTC,LT 230KV ANA/COR2 C2,SE ANA,SE COR2,2022-01-08 06:00:00,21.8207,-22.5276
LTC,LT 230KV ANA/COR2 C2,SE ANA,SE COR2,2022-01-08 07:00:00,19.9364,-20.6733
LTC,LT 230KV ANA/COR2 C2,SE ANA,SE COR2,2022-01-08 08:00:00,19.8502,-19.5221
LTC,LT 230KV ANA/COR2 C2,SE ANA,SE COR2,2022-01-08 09:00:00,19.2075,-19.4986
LTC,LT 230KV ANA/COR2 C2,SE ANA,SE COR2,2022-01-08 10:00:00,18.3118,-18.6076
LTC,LT 230KV ANA/COR2 C2,SE ANA,SE COR2,2022-01-08 11:00:00,17.6425,-17.9848
LTC,LT 230KV ANA/COR2 C2,SE ANA,SE COR2,2022-01-08 12:00:00,18.2321,-18.4215
LTC,LT 230KV ANA/COR2 C2,SE ANA,SE COR2,2022-01-08 13:00:00,17.8975,-18.3167
LTC,LT 230KV ANA/COR2 C2,SE ANA,SE COR2,2022-01-08 14:00:00,19.7501,-20.2803
LTC,LT 230KV ANA/COR2 C2,SE ANA,SE COR2,2022-01-08 15:00:00,20.2968,-20.6446
LTC,LT 230KV ANA/COR2 C2,SE ANA,SE COR2,2022-01-08 16:00:00,21.7273,-21.9284
LTC,LT 230KV ANA/COR2 C2,SE ANA,SE COR2,2022-01-08 17:00:00,21.7476,-21.961
LTC,LT 230KV ANA/COR2 C2,SE ANA,SE COR2,2022-01-08 18:00:00,21.5793,-21.7267
LTC,LT 230KV ANA/COR2 C2,SE ANA,SE COR2,2022-01-08 19:00:00,20.8837,-21.1093
LTC,LT 230KV ANA/COR2 C2,SE ANA,SE COR2,2022-01-08 20:00:00,24.7803,-25.1976
LTC,LT 230KV ANA/COR2 C2,SE ANA,SE COR2,2022-01-08 21:00:00,23.9164,-24.1051
LTC,LT 230KV ANA/COR2 C2,SE ANA,SE COR2,2022-01-08 22:00:00,24.4863,-25.0852
LTC,LT 230KV ANA/COR2 C2,SE ANA,SE COR2,2022-01-08 23:00:00,24.8573,-25.1188
LTC,LT 230KV ANA/COR2 C2,SE ANA,SE COR2,2022-01-09 00:00:00,25.7337,-25.961
LTC,LT 230KV ANA/COR2 C2,SE ANA,SE COR2,2022-01-09 01:00:00,25.3201,-25.5828
LTC,LT 230KV ANA/COR2 C2,SE ANA,SE COR2,2022-01-09 02:00:00,24.4503,-24.4355
LTC,LT 230KV ANA/COR2 C2,SE ANA,SE COR2,2022-01-09 03:00:00,23.5171,-23.8367
LTC,LT 230KV ANA/COR2 C2,SE ANA,SE COR2,2022-01-09 04:00:00,22.5721,-22.85
LTC,LT 230KV ANA/COR2 C2,SE ANA,SE COR2,2022-01-09 05:00:00,22.3888,-22.6865
LTC,LT 230KV ANA/COR2 C2,SE ANA,SE COR2,2022-01-09 06:00:00,21.8081,-22.1723
LTC,LT 230KV ANA/COR2 C2,SE ANA,SE COR2,2022-01-09 07:00:00,20.2605,-20.5377
LTC,LT 230KV ANA/COR2 C2,SE ANA,SE COR2,2022-01-09 08:00:00,17.5031,-17.9168
LTC,LT 230KV ANA/COR2 C2,SE ANA,SE COR2,2022-01-09 09:00:00,15.4628,-15.8276
LTC,LT 230KV ANA/COR2 C2,SE ANA,SE COR2,2022-01-09 10:00:00,17.9657,-18.1563
LTC,LT 230KV ANA/COR2 C2,SE ANA,SE COR2,2022-01-09 11:00:00,17.165,-17.4464
LTC,LT 230KV ANA/COR2 C2,SE ANA,SE COR2,2022-01-09 12:00:00,17.166,-17.4778
LTC,LT 230KV ANA/COR2 C2,SE ANA,SE COR2,2022-01-09 13:00:00,17.0653,-17.6007
LTC,LT 230KV ANA/COR2 C2,SE ANA,SE COR2,2022-01-09 14:00:00,19.0608,-19.6249
LTC,LT 230KV ANA/COR2 C2,SE ANA,SE COR2,2022-01-09 15:00:00,19.703,-19.8518
LTC,LT 230KV ANA/COR2 C2,SE ANA,SE COR2,2022-01-09 16:00:00,20.1792,-20.4887
LTC,LT 230KV ANA/COR2 C2,SE ANA,SE COR2,2022-01-09 17:00:00,19.3995,-19.6732
LTC,LT 230KV ANA/COR2 C2,SE ANA,SE COR2,2022-01-09 18:00:00,19.9822,-20.0272
LTC,LT 230KV ANA/COR2 C2,SE ANA,SE COR2,2022-01-09 19:00:00,21.0106,-21.3927
LTC,LT 230KV ANA/COR2 C2,SE ANA,SE COR2,2022-01-09 20:00:00,22.3751,-22.6299
BTE,LT 230KV SI2/ANA,SE SI2,SE ANA,2022-01-07 21:00:00,88.9876,-87.7028
BTE,LT 230KV SI2/ANA,SE SI2,SE ANA,2022-01-07 22:00:00,96.5222,-95.2825
BTE,LT 230KV SI2/ANA,SE SI2,SE ANA,2022-01-07 23:00:00,102.4066,-100.9108
BTE,LT 230KV SI2/ANA,SE SI2,SE ANA,2022-01-08 00:00:00,97.5535,-96.2059
BTE,LT 230KV SI2/ANA,SE SI2,SE ANA,2022-01-08 01:00:00,100.4595,-99.1896
BTE,LT 230KV SI2/ANA,SE SI2,SE ANA,2022-01-08 02:00:00,95.1155,-93.8848
BTE,LT 230KV SI2/ANA,SE SI2,SE ANA,2022-01-08 03:00:00,91.0389,-89.7883
BTE,LT 230KV SI2/ANA,SE SI2,SE ANA,2022-01-08 04:00:00,93.5503,-92.2575
BTE,LT 230KV SI2/ANA,SE SI2,SE ANA,2022-01-08 05:00:00,92.1548,-90.9968
BTE,LT 230KV SI2/ANA,SE SI2,SE ANA,2022-01-08 06:00:00,89.8029,-88.7548
BTE,LT 230KV SI2/ANA,SE SI2,SE ANA,2022-01-08 07:00:00,85.3154,-84.3613
BTE,LT 230KV SI2/ANA,SE SI2,SE ANA,2022-01-08 08:00:00,82.7465,-82.3099
BTE,LT 230KV SI2/ANA,SE SI2,SE ANA,2022-01-08 09:00:00,79.587,-78.6445
BTE,LT 230KV SI2/ANA,SE SI2,SE ANA,2022-01-08 10:00:00,76.3013,-75.4903
BTE,LT 230KV SI2/ANA,SE SI2,SE ANA,2022-01-08 11:00:00,74.0103,-73.1508
BTE,LT 230KV SI2/ANA,SE SI2,SE ANA,2022-01-08 12:00:00,74.2335,-73.3993
BTE,LT 230KV SI2/ANA,SE SI2,SE ANA,2022-01-08 13:00:00,74.511,-73.668
BTE,LT 230KV SI2/ANA,SE SI2,SE ANA,2022-01-08 14:00:00,80.1801,-79.261
BTE,LT 230KV SI2/ANA,SE SI2,SE ANA,2022-01-08 15:00:00,80.4455,-79.5015
BTE,LT 230KV SI2/ANA,SE SI2,SE ANA,2022-01-08 16:00:00,86.3534,-85.2783
BTE,LT 230KV SI2/ANA,SE SI2,SE ANA,2022-01-08 17:00:00,84.2879,-83.3162
BTE,LT 230KV SI2/ANA,SE SI2,SE ANA,2022-01-08 18:00:00,82.8243,-81.9262
BTE,LT 230KV SI2/ANA,SE SI2,SE ANA,2022-01-08 19:00:00,77.7194,-76.8335
BTE,LT 230KV SI2/ANA,SE SI2,SE ANA,2022-01-08 20:00:00,84.0041,-82.9612
BTE,LT 230KV SI2/ANA,SE SI2,SE ANA,2022-01-08 21:00:00,88.0846,-86.9151
BTE,LT 230KV SI2/ANA,SE SI2,SE ANA,2022-01-08 22:00:00,91.2036,-90.0245
BTE,LT 230KV SI2/ANA,SE SI2,SE ANA,2022-01-08 23:00:00,93.455,-92.2324
BTE,LT 230KV SI2/ANA,SE SI2,SE ANA,2022-01-09 00:00:00,93.3475,-92.2784
BTE,LT 230KV SI2/ANA,SE SI2,SE ANA,2022-01-09 01:00:00,91.059,-89.9839
BTE,LT 230KV SI2/ANA,SE SI2,SE ANA,2022-01-09 02:00:00,90.5905,-88.7915
BTE,LT 230KV SI2/ANA,SE SI2,SE ANA,2022-01-09 03:00:00,86.7847,-85.7711
BTE,LT 230KV SI2/ANA,SE SI2,SE ANA,2022-01-09 04:00:00,83.3323,-82.4439
BTE,LT 230KV SI2/ANA,SE SI2,SE ANA,2022-01-09 05:00:00,81.9381,-81.0448
BTE,LT 230KV SI2/ANA,SE SI2,SE ANA,2022-01-09 06:00:00,79.6905,-78.8438
BTE,LT 230KV SI2/ANA,SE SI2,SE ANA,2022-01-09 07:00:00,77.2487,-76.4096
BTE,LT 230KV SI2/ANA,SE SI2,SE ANA,2022-01-09 08:00:00,72.0182,-71.3848
BTE,LT 230KV SI2/ANA,SE SI2,SE ANA,2022-01-09 09:00:00,66.6617,-65.8405
BTE,LT 230KV SI2/ANA,SE SI2,SE ANA,2022-01-09 10:00:00,71.1024,-70.1605
BTE,LT 230KV SI2/ANA,SE SI2,SE ANA,2022-01-09 11:00:00,69.7314,-68.873
BTE,LT 230KV SI2/ANA,SE SI2,SE ANA,2022-01-09 12:00:00,70.6651,-69.8621
BTE,LT 230KV SI2/ANA,SE SI2,SE ANA,2022-01-09 13:00:00,68.836,-68.0182
BTE,LT 230KV SI2/ANA,SE SI2,SE ANA,2022-01-09 14:00:00,71.9794,-71.0655
BTE,LT 230KV SI2/ANA,SE SI2,SE ANA,2022-01-09 15:00:00,77.5232,-76.5712
BTE,LT 230KV SI2/ANA,SE SI2,SE ANA,2022-01-09 16:00:00,82.7279,-81.8477
BTE,LT 230KV SI2/ANA,SE SI2,SE ANA,2022-01-09 17:00:00,80.8855,-79.9285
BTE,LT 230KV SI2/ANA,SE SI2,SE ANA,2022-01-09 18:00:00,79.7878,-78.8386
BTE,LT 230KV SI2/ANA,SE SI2,SE ANA,2022-01-09 19:00:00,77.2472,-76.1819
BTE,LT 230KV SI2/ANA,SE SI2,SE ANA,2022-01-09 20:00:00,82.4768,-81.4945
BTE,LT 230KV SI2/IMB,SE SI2,SE IMB,2022-01-07 21:00:00,-141.2811,141.7908
BTE,LT 230KV SI2/IMB,SE SI2,SE IMB,2022-01-07 22:00:00,-152.2134,153.0975
BTE,LT 230KV SI2/IMB,SE SI2,SE IMB,2022-01-07 23:00:00,-157.7815,158.6756
BTE,LT 230KV SI2/IMB,SE SI2,SE IMB,2022-01-08 00:00:00,-151.0821,151.8039
BTE,LT 230KV SI2/IMB,SE SI2,SE IMB,2022-01-08 01:00:00,-151.2271,151.6246
BTE,LT 230KV SI2/IMB,SE SI2,SE IMB,2022-01-08 02:00:00,-145.0255,145.93
BTE,LT 230KV SI2/IMB,SE SI2,SE IMB,2022-01-08 03:00:00,-140.731,141.4999
BTE,LT 230KV SI2/IMB,SE SI2,SE IMB,2022-01-08 04:00:00,-141.5893,142.4414
BTE,LT 230KV SI2/IMB,SE SI2,SE IMB,2022-01-08 05:00:00,-139.8549,140.6054
BTE,LT 230KV SI2/IMB,SE SI2,SE IMB,2022-01-08 06:00:00,-134.9985,135.6204
BTE,LT 230KV SI2/IMB,SE SI2,SE IMB,2022-01-08 07:00:00,-128.6915,129.3529
BTE,LT 230KV SI2/IMB,SE SI2,SE IMB,2022-01-08 08:00:00,-125.5153,126.5255
BTE,LT 230KV SI2/IMB,SE SI2,SE IMB,2022-01-08 09:00:00,-122.7392,123.308
BTE,LT 230KV SI2/IMB,SE SI2,SE IMB,2022-01-08 10:00:00,-117.4822,117.9798
BTE,LT 230KV SI2/IMB,SE SI2,SE IMB,2022-01-08 11:00:00,-113.5919,114.2181
BTE,LT 230KV SI2/IMB,SE SI2,SE IMB,2022-01-08 12:00:00,-112.4411,112.9037
BTE,LT 230KV SI2/IMB,SE SI2,SE IMB,2022-01-08 13:00:00,-113.1058,113.5728
BTE,LT 230KV SI2/IMB,SE SI2,SE IMB,2022-01-08 14:00:00,-119.8567,120.3767
BTE,LT 230KV SI2/IMB,SE SI2,SE IMB,2022-01-08 15:00:00,-120.9854,121.4727
BTE,LT 230KV SI2/IMB,SE SI2,SE IMB,2022-01-08 16:00:00,-129.1561,129.9049
BTE,LT 230KV SI2/IMB,SE SI2,SE IMB,2022-01-08 17:00:00,-128.1628,128.6684
BTE,LT 230KV SI2/IMB,SE SI2,SE IMB,2022-01-08 18:00:00,-127.5171,128.199
BTE,LT 230KV SI2/IMB,SE SI2,SE IMB,2022-01-08 19:00:00,-121.4023,122.0581
BTE,LT 230KV SI2/IMB,SE SI2,SE IMB,2022-01-08 20:00:00,-131.8242,132.3392
BTE,LT 230KV SI2/IMB,SE SI2,SE IMB,2022-01-08 21:00:00,-137.7062,138.5895
BTE,LT 230KV SI2/IMB,SE SI2,SE IMB,2022-01-08 22:00:00,-139.7996,140.368
BTE,LT 230KV SI2/IMB,SE SI2,SE IMB,2022-01-08 23:00:00,-141.6642,142.6158
BTE,LT 230KV SI2/IMB,SE SI2,SE IMB,2022-01-09 00:00:00,-139.4924,140.3442
BTE,LT 230KV SI2/IMB,SE SI2,SE IMB,2022-01-09 01:00:00,-135.5335,136.1954
BTE,LT 230KV SI2/IMB,SE SI2,SE IMB,2022-01-09 02:00:00,-134.3823,135.1177
BTE,LT 230KV SI2/IMB,SE SI2,SE IMB,2022-01-09 03:00:00,-128.7369,129.203
BTE,LT 230KV SI2/IMB,SE SI2,SE IMB,2022-01-09 04:00:00,-124.0737,124.8078
BTE,LT 230KV SI2/IMB,SE SI2,SE IMB,2022-01-09 05:00:00,-121.2775,121.7674
BTE,LT 230KV SI2/IMB,SE SI2,SE IMB,2022-01-09 06:00:00,-117.3148,117.8904
BTE,LT 230KV SI2/IMB,SE SI2,SE IMB,2022-01-09 07:00:00,-112.3671,112.7498
BTE,LT 230KV SI2/IMB,SE SI2,SE IMB,2022-01-09 08:00:00,-104.5817,105.1425
BTE,LT 230KV SI2/IMB,SE SI2,SE IMB,2022-01-09 09:00:00,-96.7173,96.8988
BTE,LT 230KV SI2/IMB,SE SI2,SE IMB,2022-01-09 10:00:00,-98.3769,98.5304
BTE,LT 230KV SI2/IMB,SE SI2,SE IMB,2022-01-09 11:00:00,-97.6875,98.165
BTE,LT 230KV SI2/IMB,SE SI2,SE IMB,2022-01-09 12:00:00,-98.9787,99.3652
BTE,LT 230KV SI2/IMB,SE SI2,SE IMB,2022-01-09 13:00:00,-96.86,97.1823
BTE,LT 230KV SI2/IMB,SE SI2,SE IMB,2022-01-09 14:00:00,-101.2421,101.4861
BTE,LT 230KV SI2/IMB,SE SI2,SE IMB,2022-01-09 15:00:00,-109.2043,109.7666
BTE,LT 230KV SI2/IMB,SE SI2,SE IMB,2022-01-09 16:00:00,-118.1318,118.9419
BTE,LT 230KV SI2/IMB,SE SI2,SE IMB,2022-01-09 17:00:00,-117.7931,118.5331
BTE,LT 230KV SI2/IMB,SE SI2,SE IMB,2022-01-09 18:00:00,-115.5636,116.0124
BTE,LT 230KV SI2/IMB,SE SI2,SE IMB,2022-01-09 19:00:00,-113.6689,114.2899
BTE,LT 230KV SI2/IMB,SE SI2,SE IMB,2022-01-09 20:00:00,-126.7257,127.345
BTE,LT 230KV IMB/CGT,SE IMB,SE CGT,2022-01-07 21:00:00,-70.4785,70.5676
BTE,LT 230KV IMB/CGT,SE IMB,SE CGT,2022-01-07 22:00:00,-74.7924,74.9103
BTE,LT 230KV IMB/CGT,SE IMB,SE CGT,2022-01-07 23:00:00,-76.0323,76.3615
BTE,LT 230KV IMB/CGT,SE IMB,SE CGT,2022-01-08 00:00:00,-71.3163,71.7965
BTE,LT 230KV IMB/CGT,SE IMB,SE CGT,2022-01-08 01:00:00,-71.2423,71.7851
BTE,LT 230KV IMB/CGT,SE IMB,SE CGT,2022-01-08 02:00:00,-67.5362,68.1658
BTE,LT 230KV IMB/CGT,SE IMB,SE CGT,2022-01-08 03:00:00,-66.0219,65.98
BTE,LT 230KV IMB/CGT,SE IMB,SE CGT,2022-01-08 04:00:00,-64.8605,65.3127
BTE,LT 230KV IMB/CGT,SE IMB,SE CGT,2022-01-08 05:00:00,-63.7358,64.6139
BTE,LT 230KV IMB/CGT,SE IMB,SE CGT,2022-01-08 06:00:00,-60.0899,60.3001
BTE,LT 230KV IMB/CGT,SE IMB,SE CGT,2022-01-08 07:00:00,-57.2751,57.3849
BTE,LT 230KV IMB/CGT,SE IMB,SE CGT,2022-01-08 08:00:00,-57.4376,58.1549
BTE,LT 230KV IMB/CGT,SE IMB,SE CGT,2022-01-08 09:00:00,-56.516,56.67
BTE,LT 230KV IMB/CGT,SE IMB,SE CGT,2022-01-08 10:00:00,-56.002,56.0251
BTE,LT 230KV IMB/CGT,SE IMB,SE CGT,2022-01-08 11:00:00,-57.2671,57.9831
BTE,LT 230KV IMB/CGT,SE IMB,SE CGT,2022-01-08 12:00:00,-55.63,55.7934
BTE,LT 230KV IMB/CGT,SE IMB,SE CGT,2022-01-08 13:00:00,-56.4669,56.5155
BTE,LT 230KV IMB/CGT,SE IMB,SE CGT,2022-01-08 14:00:00,-60.1545,60.1774
BTE,LT 230KV IMB/CGT,SE IMB,SE CGT,2022-01-08 15:00:00,-61.2022,61.6272
BTE,LT 230KV IMB/CGT,SE IMB,SE CGT,2022-01-08 16:00:00,-66.4402,66.663
BTE,LT 230KV IMB/CGT,SE IMB,SE CGT,2022-01-08 17:00:00,-68.7989,68.8733
BTE,LT 230KV IMB/CGT,SE IMB,SE CGT,2022-01-08 18:00:00,-69.1086,69.6825
BTE,LT 230KV IMB/CGT,SE IMB,SE CGT,2022-01-08 20:00:00,-71.2564,71.4363
BTE,LT 230KV IMB/CGT,SE IMB,SE CGT,2022-01-08 21:00:00,-73.5658,73.9181
BTE,LT 230KV IMB/CGT,SE IMB,SE CGT,2022-01-08 22:00:00,-74.408,74.6385
BTE,LT 230KV IMB/CGT,SE IMB,SE CGT,2022-01-08 23:00:00,-74.2833,74.6335
BTE,LT 230KV IMB/CGT,SE IMB,SE CGT,2022-01-09 00:00:00,-71.2974,71.7801
BTE,LT 230KV IMB/CGT,SE IMB,SE CGT,2022-01-09 01:00:00,-68.6643,68.8375
BTE,LT 230KV IMB/CGT,SE IMB,SE CGT,2022-01-09 02:00:00,-67.1996,67.3539
BTE,LT 230KV IMB/CGT,SE IMB,SE CGT,2022-01-09 03:00:00,-63.2483,63.6601
BTE,LT 230KV IMB/CGT,SE IMB,SE CGT,2022-01-09 04:00:00,-60.0069,60.7406
BTE,LT 230KV IMB/CGT,SE IMB,SE CGT,2022-01-09 05:00:00,-57.9737,58.5625
BTE,LT 230KV IMB/CGT,SE IMB,SE CGT,2022-01-09 06:00:00,-54.7942,54.8781
BTE,LT 230KV IMB/CGT,SE IMB,SE CGT,2022-01-09 07:00:00,-52.6187,53.3518
BTE,LT 230KV IMB/CGT,SE IMB,SE CGT,2022-01-09 08:00:00,-50.2578,50.5017
BTE,LT 230KV IMB/CGT,SE IMB,SE CGT,2022-01-09 09:00:00,-47.3175,47.4227
BTE,LT 230KV IMB/CGT,SE IMB,SE CGT,2022-01-09 10:00:00,-47.0196,47.3422
BTE,LT 230KV IMB/CGT,SE IMB,SE CGT,2022-01-09 11:00:00,-47.0561,47.321
BTE,LT 230KV IMB/CGT,SE IMB,SE CGT,2022-01-09 12:00:00,-48.61,48.7744
BTE,LT 230KV IMB/CGT,SE IMB,SE CGT,2022-01-09 13:00:00,-49.2765,49.0129
BTE,LT 230KV IMB/CGT,SE IMB,SE CGT,2022-01-09 14:00:00,-51.7171,51.9113
BTE,LT 230KV IMB/CGT,SE IMB,SE CGT,2022-01-09 15:00:00,-53.0508,53.2827
BTE,LT 230KV IMB/CGT,SE IMB,SE CGT,2022-01-09 16:00:00,-55.5506,55.5481
BTE,LT 230KV IMB/CGT,SE IMB,SE CGT,2022-01-09 17:00:00,-60.4367,60.4414
BTE,LT 230KV IMB/CGT,SE IMB,SE CGT,2022-01-09 18:00:00,-61.8067,61.8732
BTE,LT 230KV IMB/CGT,SE IMB,SE CGT,2022-01-09 19:00:00,-62.2253,62.2199
BTE,LT 230KV IMB/CGT,SE IMB,SE CGT,2022-01-09 20:00:00,-69.5142,69.6289
BTE,LT 230KV CGT/CHP,SE CGT,SE CHP,2022-01-07 21:00:00,-182.7395,190.8101
BTE,LT 230KV CGT/CHP,SE CGT,SE CHP,2022-01-07 22:00:00,-191.6645,200.7802
BTE,LT 230KV CGT/CHP,SE CGT,SE CHP,2022-01-07 23:00:00,-191.5589,200.811
BTE,LT 230KV CGT/CHP,SE CGT,SE CHP,2022-01-08 00:00:00,-178.2302,185.5673
BTE,LT 230KV CGT/CHP,SE CGT,SE CHP,2022-01-08 01:00:00,-178.1401,185.6325
BTE,LT 230KV CGT/CHP,SE CGT,SE CHP,2022-01-08 02:00:00,-167.1505,173.6852
BTE,LT 230KV CGT/CHP,SE CGT,SE CHP,2022-01-08 03:00:00,-165.2602,171.6724
BTE,LT 230KV CGT/CHP,SE CGT,SE CHP,2022-01-08 04:00:00,-159.989,166.2495
BTE,LT 230KV CGT/CHP,SE CGT,SE CHP,2022-01-08 05:00:00,-157.2052,163.2229
BTE,LT 230KV CGT/CHP,SE CGT,SE CHP,2022-01-08 06:00:00,-145.9615,151.1694
BTE,LT 230KV CGT/CHP,SE CGT,SE CHP,2022-01-08 07:00:00,-138.7079,143.6083
BTE,LT 230KV CGT/CHP,SE CGT,SE CHP,2022-01-08 08:00:00,-141.7765,146.2517
BTE,LT 230KV CGT/CHP,SE CGT,SE CHP,2022-01-08 09:00:00,-140.1404,144.3865
BTE,LT 230KV CGT/CHP,SE CGT,SE CHP,2022-01-08 10:00:00,-142.0306,147.5092
BTE,LT 230KV CGT/CHP,SE CGT,SE CHP,2022-01-08 11:00:00,-141.9456,146.8767
BTE,LT 230KV CGT/CHP,SE CGT,SE CHP,2022-01-08 12:00:00,-136.7988,141.5503
BTE,LT 230KV CGT/CHP,SE CGT,SE CHP,2022-01-08 13:00:00,-139.1747,143.2112
BTE,LT 230KV CGT/CHP,SE CGT,SE CHP,2022-01-08 14:00:00,-147.502,152.923
BTE,LT 230KV CGT/CHP,SE CGT,SE CHP,2022-01-08 15:00:00,-151.2681,156.9572
BTE,LT 230KV CGT/CHP,SE CGT,SE CHP,2022-01-08 16:00:00,-164.4059,171.4244
BTE,LT 230KV CGT/CHP,SE CGT,SE CHP,2022-01-08 17:00:00,-170.333,177.3268
BTE,LT 230KV CGT/CHP,SE CGT,SE CHP,2022-01-08 18:00:00,-171.8144,178.8773
BTE,LT 230KV CGT/CHP,SE CGT,SE CHP,2022-01-08 19:00:00,-163.699,170.4752
BTE,LT 230KV CGT/CHP,SE CGT,SE CHP,2022-01-08 20:00:00,-178.8478,186.4061
BTE,LT 230KV CGT/CHP,SE CGT,SE CHP,2022-01-08 21:00:00,-186.7358,195.4088
BTE,LT 230KV CGT/CHP,SE CGT,SE CHP,2022-01-08 22:00:00,-189.6469,198.6652
BTE,LT 230KV CGT/CHP,SE CGT,SE CHP,2022-01-08 23:00:00,-187.2882,195.9683
BTE,LT 230KV CGT/CHP,SE CGT,SE CHP,2022-01-09 00:00:00,-176.1035,184.0355
BTE,LT 230KV CGT/CHP,SE CGT,SE CHP,2022-01-09 01:00:00,-167.9031,174.612
BTE,LT 230KV CGT/CHP,SE CGT,SE CHP,2022-01-09 02:00:00,-163.2735,169.9557
BTE,LT 230KV CGT/CHP,SE CGT,SE CHP,2022-01-09 03:00:00,-151.5733,157.2333
BTE,LT 230KV CGT/CHP,SE CGT,SE CHP,2022-01-09 04:00:00,-141.6736,146.5576
BTE,LT 230KV CGT/CHP,SE CGT,SE CHP,2022-01-09 05:00:00,-136.2757,140.3091
BTE,LT 230KV CGT/CHP,SE CGT,SE CHP,2022-01-09 06:00:00,-125.5905,129.9367
BTE,LT 230KV CGT/CHP,SE CGT,SE CHP,2022-01-09 07:00:00,-121.6151,124.7343
BTE,LT 230KV CGT/CHP,SE CGT,SE CHP,2022-01-09 08:00:00,-119.2013,122.0192
BTE,LT 230KV CGT/CHP,SE CGT,SE CHP,2022-01-09 09:00:00,-114.1802,117.0022
BTE,LT 230KV CGT/CHP,SE CGT,SE CHP,2022-01-09 10:00:00,-111.4667,114.0653
BTE,LT 230KV CGT/CHP,SE CGT,SE CHP,2022-01-09 11:00:00,-111.3513,114.6618
BTE,LT 230KV CGT/CHP,SE CGT,SE CHP,2022-01-09 12:00:00,-116.7135,119.8072
